#DEBUG: Format Typ    -> tdf
#DEBUG: Time Period   -> 2014-12-01 00:00:00+00:00 2017-01-31 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station	valid	tmpc	p01m
JFK	2016-02-28 23:51	8.30	  0.0
NYC	2016-02-28 23:51	14.40	  0.0
LGA	2016-02-28 23:51	14.40	  0.0
JFK	2016-02-29 00:51	7.20	  0.0
LGA	2016-02-29 00:51	11.10	  0.0
NYC	2016-02-29 00:51	13.90	  0.0
JFK	2016-02-29 01:51	6.70	  0.0
LGA	2016-02-29 01:51	11.70	  0.0
NYC	2016-02-29 01:51	12.80	  0.0
NYC	2016-02-29 02:51	11.70	  0.0
LGA	2016-02-29 02:51	9.40	  0.0
JFK	2016-02-29 02:51	6.70	  0.0
JFK	2016-02-29 03:51	6.10	  0.0
NYC	2016-02-29 03:51	10.60	  0.0
LGA	2016-02-29 03:51	8.90	  0.0
NYC	2016-02-29 04:51	11.10	  0.0
LGA	2016-02-29 04:51	8.30	  0.0
JFK	2016-02-29 04:51	6.10	  0.0
LGA	2016-02-29 05:51	8.30	  0.0
JFK	2016-02-29 05:51	6.70	  0.0
NYC	2016-02-29 05:51	10.60	  0.0
NYC	2016-02-29 06:51	10.60	  0.0
JFK	2016-02-29 06:51	6.70	  0.0
LGA	2016-02-29 06:51	8.90	  0.0
JFK	2016-02-29 07:51	6.70	  0.0
LGA	2016-02-29 07:51	8.90	  0.0
NYC	2016-02-29 07:51	10.00	  0.0
JFK	2016-02-29 08:51	6.10	  0.0
NYC	2016-02-29 08:51	10.00	  0.0
LGA	2016-02-29 08:51	6.10	  0.0
NYC	2016-02-29 09:51	10.00	  0.0
JFK	2016-02-29 09:51	5.60	  0.0
LGA	2016-02-29 09:51	5.60	  0.0
LGA	2016-02-29 10:51	7.20	  0.0
JFK	2016-02-29 10:51	6.10	  0.0
NYC	2016-02-29 10:51	10.60	  0.0
NYC	2016-02-29 11:51	10.00	  0.0
LGA	2016-02-29 11:51	7.80	  0.0
JFK	2016-02-29 11:51	6.10	  0.0
JFK	2016-02-29 12:51	7.20	  0.0
LGA	2016-02-29 12:51	8.90	  0.0
NYC	2016-02-29 12:51	10.00	  0.0
NYC	2016-02-29 13:51	11.10	  0.0
JFK	2016-02-29 13:51	8.90	  0.0
LGA	2016-02-29 13:51	11.70	  0.0
LGA	2016-02-29 14:51	11.70	  0.0
NYC	2016-02-29 14:51	11.10	  0.0
JFK	2016-02-29 14:51	8.90	  0.0
NYC	2016-02-29 15:51	10.00	  0.0
JFK	2016-02-29 15:51	10.60	  0.0
LGA	2016-02-29 15:51	10.60	  0.0
JFK	2016-02-29 16:51	8.90	 0.89
LGA	2016-02-29 16:51	10.00	 1.79
NYC	2016-02-29 16:51	8.30	 1.49
JFK	2016-02-29 17:51	10.00	 0.89
LGA	2016-02-29 17:51	11.70	 0.29
NYC	2016-02-29 17:51	11.10	  0.0
NYC	2016-02-29 18:51	13.90	  0.0
JFK	2016-02-29 18:51	13.30	  0.0
LGA	2016-02-29 18:51	14.40	  0.0
LGA	2016-02-29 19:51	16.10	  0.0
JFK	2016-02-29 19:51	16.10	  0.0
NYC	2016-02-29 19:51	15.60	  0.0
NYC	2016-02-29 20:51	15.60	  0.0
LGA	2016-02-29 20:51	16.10	  0.0
JFK	2016-02-29 20:51	16.10	  0.0
NYC	2016-02-29 21:51	14.40	  0.0
LGA	2016-02-29 21:51	15.00	  0.0
JFK	2016-02-29 21:51	15.00	  0.0
LGA	2016-02-29 22:51	13.30	  0.0
NYC	2016-02-29 22:51	12.80	  0.0
JFK	2016-02-29 22:51	12.80	  0.0
JFK	2016-02-29 23:51	11.70	  0.0
LGA	2016-02-29 23:51	12.20	  0.0
NYC	2016-02-29 23:51	11.70	  0.0
JFK	2016-03-01 00:51	11.10	  0.0
LGA	2016-03-01 00:51	11.10	  0.0
NYC	2016-03-01 00:51	10.60	  0.0
NYC	2016-03-01 01:51	9.40	  0.0
JFK	2016-03-01 01:51	9.40	  0.0
LGA	2016-03-01 01:51	10.00	  0.0
JFK	2016-03-01 02:51	8.90	  0.0
LGA	2016-03-01 02:51	10.00	  0.0
NYC	2016-03-01 02:51	8.90	  0.0
JFK	2016-03-01 03:51	8.30	  0.0
LGA	2016-03-01 03:51	9.40	  0.0
NYC	2016-03-01 03:51	8.90	  0.0
LGA	2016-03-01 04:51	10.00	  0.0
JFK	2016-03-01 04:51	6.10	  0.0
NYC	2016-03-01 04:51	8.30	  0.0
NYC	2016-03-01 05:51	8.90	  0.0
LGA	2016-03-01 05:51	9.40	  0.0
JFK	2016-03-01 05:51	5.60	  0.0
NYC	2016-03-01 06:51	7.80	  0.0
LGA	2016-03-01 06:51	9.40	  0.0
JFK	2016-03-01 06:51	8.30	  0.0
JFK	2016-03-01 07:51	8.90	  0.0
NYC	2016-03-01 07:51	8.30	  0.0
LGA	2016-03-01 07:51	9.40	  0.0
NYC	2016-03-01 08:51	7.80	  0.0
JFK	2016-03-01 08:51	8.30	  0.0
LGA	2016-03-01 08:51	7.80	  0.0
LGA	2016-03-01 09:00	7.00	  0.0
LGA	2016-03-01 09:51	6.70	  0.0
JFK	2016-03-01 09:51	6.70	  0.0
NYC	2016-03-01 09:51	5.60	  0.0
LGA	2016-03-01 10:51	5.60	  0.0
NYC	2016-03-01 10:51	5.00	  0.0
JFK	2016-03-01 10:51	5.60	  0.0
NYC	2016-03-01 11:51	4.40	  0.0
JFK	2016-03-01 11:51	5.60	  0.0
LGA	2016-03-01 11:51	5.00	  0.0
LGA	2016-03-01 12:51	5.00	  0.0
NYC	2016-03-01 12:51	3.90	  0.0
JFK	2016-03-01 12:51	6.10	  0.0
LGA	2016-03-01 13:51	4.40	  0.0
NYC	2016-03-01 13:51	3.90	  0.0
JFK	2016-03-01 13:51	6.70	  0.0
JFK	2016-03-01 14:51	6.10	  0.0
LGA	2016-03-01 14:51	5.60	  0.0
NYC	2016-03-01 14:51	5.60	  0.0
LGA	2016-03-01 15:51	6.70	  0.0
JFK	2016-03-01 15:51	7.80	  0.0
NYC	2016-03-01 15:51	6.70	  0.0
JFK	2016-03-01 16:51	9.40	  0.0
NYC	2016-03-01 16:51	8.30	  0.0
LGA	2016-03-01 16:51	6.70	  0.0
JFK	2016-03-01 17:51	9.40	  0.0
LGA	2016-03-01 17:51	7.80	  0.0
NYC	2016-03-01 17:51	9.40	  0.0
NYC	2016-03-01 18:51	10.60	  0.0
LGA	2016-03-01 18:51	8.90	  0.0
JFK	2016-03-01 18:51	8.90	  0.0
LGA	2016-03-01 19:23	9.00	  0.0
NYC	2016-03-01 19:51	8.90	  0.0
JFK	2016-03-01 19:51	7.80	  0.0
LGA	2016-03-01 19:51	9.40	  0.0
JFK	2016-03-01 20:51	7.20	  0.0
NYC	2016-03-01 20:51	8.30	  0.0
LGA	2016-03-01 20:51	9.40	  0.0
JFK	2016-03-01 21:51	6.70	  0.0
LGA	2016-03-01 21:51	7.80	  0.0
NYC	2016-03-01 21:51	7.20	  0.0
JFK	2016-03-01 22:51	6.70	  0.0
LGA	2016-03-01 22:51	7.20	  0.0
NYC	2016-03-01 22:51	7.20	  0.0
JFK	2016-03-01 23:51	6.70	  0.0
NYC	2016-03-01 23:51	7.20	  0.0
LGA	2016-03-01 23:51	7.20	  0.0
LGA	2016-03-02 00:51	8.30	  0.0
NYC	2016-03-02 00:51	7.80	  0.0
JFK	2016-03-02 00:51	7.80	  0.0
LGA	2016-03-02 01:51	9.40	  0.0
NYC	2016-03-02 01:51	8.90	  0.0
JFK	2016-03-02 01:51	8.30	  0.0
NYC	2016-03-02 02:51	9.40	  0.0
JFK	2016-03-02 02:51	8.90	  0.0
LGA	2016-03-02 02:51	10.00	  0.0
NYC	2016-03-02 03:08	9.40	  0.0
NYC	2016-03-02 03:21	9.40	  0.0
JFK	2016-03-02 03:51	10.00	  0.0
LGA	2016-03-02 03:51	10.60	  0.0
NYC	2016-03-02 03:51	10.00	  0.0
JFK	2016-03-02 04:51	11.70	  0.0
NYC	2016-03-02 04:51	11.10	  0.0
LGA	2016-03-02 04:51	11.70	  0.0
NYC	2016-03-02 05:51	11.10	  0.0
JFK	2016-03-02 05:51	11.10	  0.0
LGA	2016-03-02 05:51	11.10	  0.0
NYC	2016-03-02 06:51	11.10	 0.29
LGA	2016-03-02 06:51	10.00	  0.0
JFK	2016-03-02 06:51	10.00	  0.0
NYC	2016-03-02 07:51	10.60	  0.0
JFK	2016-03-02 07:51	10.00	  0.0
LGA	2016-03-02 07:51	10.00	  0.0
NYC	2016-03-02 08:03	10.60	 20.4
NYC	2016-03-02 08:17	10.00	 6.28
JFK	2016-03-02 08:51	8.90	  0.0
NYC	2016-03-02 08:51	11.70	 2.09
LGA	2016-03-02 08:51	10.00	 2.69
NYC	2016-03-02 09:31	12.80	 0.99
LGA	2016-03-02 09:32	10.00	  0.0
NYC	2016-03-02 09:51	12.20	  0.6
JFK	2016-03-02 09:51	9.40	 2.09
LGA	2016-03-02 09:51	13.30	  0.6
JFK	2016-03-02 10:04	10.00	 3.75
JFK	2016-03-02 10:19	12.00	 0.79
LGA	2016-03-02 10:51	11.10	  1.2
NYC	2016-03-02 10:51	10.00	  0.6
JFK	2016-03-02 10:51	11.10	 1.79
JFK	2016-03-02 11:51	9.40	 0.89
LGA	2016-03-02 11:51	11.10	  0.6
NYC	2016-03-02 11:51	10.60	  0.6
JFK	2016-03-02 12:51	10.00	  0.0
LGA	2016-03-02 12:51	9.40	  0.0
NYC	2016-03-02 12:51	8.30	  0.0
NYC	2016-03-02 13:51	6.70	  0.0
LGA	2016-03-02 13:51	7.20	  0.0
JFK	2016-03-02 13:51	7.80	  0.0
LGA	2016-03-02 14:51	6.70	  0.0
NYC	2016-03-02 14:51	6.10	  0.0
JFK	2016-03-02 14:51	7.20	  0.0
NYC	2016-03-02 15:51	5.60	  0.0
LGA	2016-03-02 15:51	6.70	  0.0
JFK	2016-03-02 15:51	7.20	  0.0
NYC	2016-03-02 16:51	4.40	  0.0
JFK	2016-03-02 16:51	6.70	  0.0
LGA	2016-03-02 16:51	5.00	  0.0
JFK	2016-03-02 17:51	6.70	  0.0
NYC	2016-03-02 17:51	4.40	  0.0
LGA	2016-03-02 17:51	5.00	  0.0
NYC	2016-03-02 18:51	5.60	  0.0
JFK	2016-03-02 18:51	6.70	  0.0
LGA	2016-03-02 18:51	5.00	  0.0
NYC	2016-03-02 19:51	4.40	  0.0
JFK	2016-03-02 19:51	6.70	  0.0
LGA	2016-03-02 19:51	5.00	  0.0
LGA	2016-03-02 20:51	5.00	  0.0
JFK	2016-03-02 20:51	6.10	  0.0
NYC	2016-03-02 20:51	4.40	  0.0
NYC	2016-03-02 21:51	3.90	  0.0
JFK	2016-03-02 21:51	5.00	  0.0
LGA	2016-03-02 21:51	4.40	  0.0
JFK	2016-03-02 22:51	3.30	  0.0
NYC	2016-03-02 22:51	2.80	  0.0
LGA	2016-03-02 22:51	3.30	  0.0
NYC	2016-03-02 23:51	1.70	  0.0
LGA	2016-03-02 23:51	2.20	  0.0
JFK	2016-03-02 23:51	2.80	  0.0
JFK	2016-03-03 00:51	1.70	  0.0
LGA	2016-03-03 00:51	1.70	  0.0
NYC	2016-03-03 00:51	1.10	  0.0
LGA	2016-03-03 01:51	0.60	  0.0
JFK	2016-03-03 01:51	1.10	  0.0
LGA	2016-03-03 16:51	0.60	  0.0
JFK	2016-03-03 16:51	1.10	  0.0
LGA	2016-03-03 17:51	1.70	  0.0
NYC	2016-03-03 17:51	1.10	  0.0
JFK	2016-03-03 17:51	1.10	  0.0
JFK	2016-03-03 18:51	1.70	  0.0
LGA	2016-03-03 18:51	1.70	  0.0
NYC	2016-03-03 18:51	1.10	  0.0
NYC	2016-03-03 19:51	1.10	  0.0
JFK	2016-03-03 19:51	2.20	  0.0
LGA	2016-03-03 19:51	2.20	  0.0
LGA	2016-03-03 20:51	2.20	  0.0
JFK	2016-03-03 20:51	2.20	  0.0
NYC	2016-03-03 20:51	1.70	  0.0
JFK	2016-03-03 21:51	1.70	  0.0
NYC	2016-03-03 21:51	1.70	  0.0
LGA	2016-03-03 21:51	2.20	  0.0
LGA	2016-03-03 22:51	1.70	  0.0
JFK	2016-03-03 22:51	1.10	  0.0
NYC	2016-03-03 22:51	1.10	  0.0
NYC	2016-03-03 23:51	1.70	  0.0
JFK	2016-03-03 23:51	1.10	  0.0
LGA	2016-03-03 23:51	2.20	  0.0
NYC	2016-03-04 00:51	1.70	  0.0
JFK	2016-03-04 00:51	1.10	  0.0
LGA	2016-03-04 00:51	1.70	  0.0
NYC	2016-03-04 01:51	1.10	  0.0
JFK	2016-03-04 01:51	1.10	  0.0
LGA	2016-03-04 01:51	1.70	  0.0
LGA	2016-03-04 02:51	1.70	  0.0
JFK	2016-03-04 02:51	1.70	  0.0
NYC	2016-03-04 02:51	1.10	  0.0
NYC	2016-03-04 03:51	1.10	  0.0
LGA	2016-03-04 03:51	1.70	  0.0
JFK	2016-03-04 03:51	2.20	  0.0
JFK	2016-03-04 04:51	1.70	  0.0
NYC	2016-03-04 04:51	1.70	  0.0
LGA	2016-03-04 04:51	1.70	  0.0
JFK	2016-03-04 05:24	1.00	  0.0
NYC	2016-03-04 05:51	0.60	  0.0
LGA	2016-03-04 05:51	0.60	  0.0
JFK	2016-03-04 17:17	1.00	  0.0
LGA	2016-03-04 17:45	2.00	  0.0
JFK	2016-03-04 17:51	0.60	  0.0
LGA	2016-03-04 17:51	1.70	  0.0
NYC	2016-03-04 17:51	1.10	  0.0
LGA	2016-03-04 18:51	1.70	  0.0
JFK	2016-03-04 18:51	1.10	  0.0
NYC	2016-03-04 18:51	1.70	  0.0
NYC	2016-03-04 19:22	2.20	  0.0
JFK	2016-03-04 19:33	2.00	  0.0
NYC	2016-03-04 19:51	2.80	  0.0
JFK	2016-03-04 19:51	2.20	  0.0
LGA	2016-03-04 19:51	2.80	  0.0
NYC	2016-03-04 20:51	3.90	  0.0
JFK	2016-03-04 20:51	3.30	  0.0
LGA	2016-03-04 20:51	3.30	  0.0
NYC	2016-03-04 21:51	3.90	  0.0
LGA	2016-03-04 21:51	5.60	  0.0
JFK	2016-03-04 21:51	3.90	  0.0
JFK	2016-03-04 22:51	3.30	  0.0
LGA	2016-03-04 22:51	3.90	  0.0
NYC	2016-03-04 22:51	3.30	  0.0
LGA	2016-03-04 23:51	3.30	  0.0
JFK	2016-03-04 23:51	3.30	  0.0
NYC	2016-03-04 23:51	2.80	  0.0
JFK	2016-03-05 00:51	2.80	  0.0
NYC	2016-03-05 00:51	2.20	  0.0
LGA	2016-03-05 00:51	2.80	  0.0
JFK	2016-03-05 01:51	2.20	  0.0
NYC	2016-03-05 01:51	1.70	  0.0
LGA	2016-03-05 01:51	2.80	  0.0
JFK	2016-03-05 02:51	1.70	  0.0
NYC	2016-03-05 02:51	1.10	  0.0
LGA	2016-03-05 02:51	2.20	  0.0
NYC	2016-03-05 03:51	1.10	  0.0
LGA	2016-03-05 03:51	1.70	  0.0
JFK	2016-03-05 03:51	1.10	  0.0
LGA	2016-03-05 04:51	1.10	  0.0
NYC	2016-03-05 04:51	0.60	  0.0
JFK	2016-03-05 04:51	0.60	  0.0
JFK	2016-03-05 05:51	0.60	  0.0
LGA	2016-03-05 05:51	0.60	  0.0
JFK	2016-03-05 13:51	0.60	  0.0
JFK	2016-03-05 14:51	1.70	  0.0
LGA	2016-03-05 14:51	0.60	  0.0
LGA	2016-03-05 15:51	1.10	  0.0
JFK	2016-03-05 15:51	2.80	  0.0
NYC	2016-03-05 15:51	1.70	  0.0
JFK	2016-03-05 16:51	3.90	  0.0
LGA	2016-03-05 16:51	2.20	  0.0
NYC	2016-03-05 16:51	2.80	  0.0
LGA	2016-03-05 17:51	2.20	  0.0
NYC	2016-03-05 17:51	2.20	  0.0
JFK	2016-03-05 17:51	3.90	  0.0
NYC	2016-03-05 18:51	3.30	  0.0
LGA	2016-03-05 18:51	3.90	  0.0
JFK	2016-03-05 18:51	4.40	  0.0
NYC	2016-03-05 19:51	3.30	  0.0
LGA	2016-03-05 19:51	4.40	  0.0
JFK	2016-03-05 19:51	4.40	  0.0
JFK	2016-03-05 20:51	4.40	  0.0
NYC	2016-03-05 20:51	4.40	  0.0
LGA	2016-03-05 20:51	4.40	  0.0
LGA	2016-03-05 21:51	3.90	  0.0
NYC	2016-03-05 21:51	3.90	  0.0
JFK	2016-03-05 21:51	3.30	  0.0
JFK	2016-03-05 22:51	2.80	  0.0
LGA	2016-03-05 22:51	3.90	  0.0
NYC	2016-03-05 22:51	3.30	  0.0
LGA	2016-03-05 23:51	3.30	  0.0
NYC	2016-03-05 23:51	2.80	  0.0
JFK	2016-03-05 23:51	1.70	  0.0
NYC	2016-03-06 00:51	2.20	  0.0
LGA	2016-03-06 00:51	2.80	  0.0
JFK	2016-03-06 00:51	1.70	  0.0
JFK	2016-03-06 01:51	1.70	  0.0
NYC	2016-03-06 01:51	1.70	  0.0
LGA	2016-03-06 01:51	2.80	  0.0
NYC	2016-03-06 02:51	2.20	  0.0
LGA	2016-03-06 02:51	2.20	  0.0
JFK	2016-03-06 02:51	1.10	  0.0
JFK	2016-03-06 03:51	1.10	  0.0
LGA	2016-03-06 03:51	2.20	  0.0
NYC	2016-03-06 03:51	1.70	  0.0
NYC	2016-03-06 04:51	1.10	  0.0
JFK	2016-03-06 04:51	1.70	  0.0
LGA	2016-03-06 04:51	2.20	  0.0
LGA	2016-03-06 05:51	2.20	  0.0
JFK	2016-03-06 05:51	1.10	  0.0
NYC	2016-03-06 05:51	1.70	  0.0
NYC	2016-03-06 06:51	1.10	  0.0
JFK	2016-03-06 06:51	1.10	  0.0
LGA	2016-03-06 06:51	1.70	  0.0
LGA	2016-03-06 07:51	1.10	  0.0
NYC	2016-03-06 07:51	1.10	  0.0
NYC	2016-03-06 08:51	0.60	  0.0
LGA	2016-03-06 08:51	0.60	  0.0
LGA	2016-03-06 09:51	0.60	  0.0
LGA	2016-03-06 10:51	0.60	  0.0
JFK	2016-03-06 10:51	0.60	  0.0
NYC	2016-03-06 10:51	0.60	  0.0
JFK	2016-03-06 11:51	0.60	  0.0
LGA	2016-03-06 11:51	1.10	  0.0
NYC	2016-03-06 11:51	0.60	  0.0
NYC	2016-03-06 12:51	1.10	  0.0
LGA	2016-03-06 12:51	1.70	  0.0
JFK	2016-03-06 12:51	1.70	  0.0
JFK	2016-03-06 13:51	3.30	  0.0
LGA	2016-03-06 13:51	2.80	  0.0
NYC	2016-03-06 13:51	2.20	  0.0
LGA	2016-03-06 14:51	2.80	  0.0
NYC	2016-03-06 14:51	2.80	  0.0
JFK	2016-03-06 14:51	3.90	  0.0
NYC	2016-03-06 15:51	3.30	  0.0
JFK	2016-03-06 15:51	4.40	  0.0
LGA	2016-03-06 15:51	3.30	  0.0
NYC	2016-03-06 16:51	4.40	  0.0
LGA	2016-03-06 16:51	4.40	  0.0
JFK	2016-03-06 16:51	5.60	  0.0
JFK	2016-03-06 17:51	6.10	  0.0
NYC	2016-03-06 17:51	4.40	  0.0
LGA	2016-03-06 17:51	5.00	  0.0
JFK	2016-03-06 18:51	7.20	  0.0
LGA	2016-03-06 18:51	6.70	  0.0
NYC	2016-03-06 18:51	5.60	  0.0
LGA	2016-03-06 19:51	7.20	  0.0
JFK	2016-03-06 19:51	6.10	  0.0
NYC	2016-03-06 19:51	6.70	  0.0
JFK	2016-03-06 20:51	5.60	  0.0
LGA	2016-03-06 20:51	7.20	  0.0
NYC	2016-03-06 20:51	6.70	  0.0
NYC	2016-03-06 21:51	6.70	  0.0
JFK	2016-03-06 21:51	5.60	  0.0
LGA	2016-03-06 21:51	7.20	  0.0
LGA	2016-03-06 22:51	6.10	  0.0
NYC	2016-03-06 22:51	6.10	  0.0
JFK	2016-03-06 22:51	3.90	  0.0
JFK	2016-03-06 23:51	4.40	  0.0
LGA	2016-03-06 23:51	6.10	  0.0
NYC	2016-03-06 23:51	5.60	  0.0
LGA	2016-03-07 00:51	6.10	  0.0
JFK	2016-03-07 00:51	3.90	  0.0
NYC	2016-03-07 00:51	4.40	  0.0
JFK	2016-03-07 01:51	3.90	  0.0
LGA	2016-03-07 01:51	5.60	  0.0
NYC	2016-03-07 01:51	4.40	  0.0
JFK	2016-03-07 02:51	2.20	  0.0
NYC	2016-03-07 02:51	4.40	  0.0
LGA	2016-03-07 02:51	5.00	  0.0
NYC	2016-03-07 03:51	3.90	  0.0
JFK	2016-03-07 03:51	2.20	  0.0
LGA	2016-03-07 03:51	3.90	  0.0
LGA	2016-03-07 04:51	3.90	  0.0
JFK	2016-03-07 04:51	2.20	  0.0
NYC	2016-03-07 04:51	3.90	  0.0
JFK	2016-03-07 05:51	2.20	  0.0
NYC	2016-03-07 05:51	3.30	  0.0
LGA	2016-03-07 05:51	3.90	  0.0
NYC	2016-03-07 06:51	3.30	  0.0
JFK	2016-03-07 06:51	2.80	  0.0
LGA	2016-03-07 06:51	3.30	  0.0
LGA	2016-03-07 07:51	2.80	  0.0
NYC	2016-03-07 07:51	2.80	  0.0
JFK	2016-03-07 07:51	1.70	  0.0
LGA	2016-03-07 08:51	2.80	  0.0
JFK	2016-03-07 08:51	1.70	  0.0
NYC	2016-03-07 08:51	2.80	  0.0
JFK	2016-03-07 09:51	2.20	  0.0
NYC	2016-03-07 09:51	3.90	  0.0
LGA	2016-03-07 09:51	2.80	  0.0
LGA	2016-03-07 10:51	3.30	  0.0
NYC	2016-03-07 10:51	2.20	  0.0
JFK	2016-03-07 10:51	2.80	  0.0
LGA	2016-03-07 11:51	2.80	  0.0
JFK	2016-03-07 11:51	2.80	  0.0
NYC	2016-03-07 11:51	2.80	  0.0
LGA	2016-03-07 12:51	4.40	  0.0
NYC	2016-03-07 12:51	3.30	  0.0
JFK	2016-03-07 12:51	4.40	  0.0
NYC	2016-03-07 13:51	4.40	  0.0
LGA	2016-03-07 13:51	5.60	  0.0
JFK	2016-03-07 13:51	5.60	  0.0
NYC	2016-03-07 14:51	6.70	  0.0
JFK	2016-03-07 14:51	6.70	  0.0
LGA	2016-03-07 14:51	6.70	  0.0
NYC	2016-03-07 15:51	8.30	  0.0
LGA	2016-03-07 15:51	8.30	  0.0
JFK	2016-03-07 15:51	7.80	  0.0
JFK	2016-03-07 16:51	8.30	  0.0
NYC	2016-03-07 16:51	10.00	  0.0
LGA	2016-03-07 16:51	10.60	  0.0
JFK	2016-03-07 17:51	10.00	  0.0
NYC	2016-03-07 17:51	11.70	  0.0
LGA	2016-03-07 17:51	12.20	  0.0
JFK	2016-03-07 18:51	10.00	  0.0
LGA	2016-03-07 18:51	13.90	  0.0
NYC	2016-03-07 18:51	13.30	  0.0
JFK	2016-03-07 19:51	10.00	  0.0
NYC	2016-03-07 19:51	14.40	  0.0
LGA	2016-03-07 19:51	14.40	  0.0
LGA	2016-03-07 20:51	15.60	  0.0
JFK	2016-03-07 20:51	10.00	  0.0
NYC	2016-03-07 20:51	15.60	  0.0
LGA	2016-03-07 21:51	15.60	  0.0
JFK	2016-03-07 21:51	9.40	  0.0
NYC	2016-03-07 21:51	15.60	  0.0
NYC	2016-03-07 22:51	15.60	  0.0
LGA	2016-03-07 22:51	15.60	  0.0
JFK	2016-03-07 22:51	8.90	  0.0
JFK	2016-03-07 23:51	11.70	  0.0
LGA	2016-03-07 23:51	15.00	  0.0
NYC	2016-03-07 23:51	15.00	  0.0
NYC	2016-03-08 00:51	13.90	  0.0
LGA	2016-03-08 00:51	13.90	  0.0
JFK	2016-03-08 00:51	10.00	  0.0
LGA	2016-03-08 01:51	13.30	  0.0
NYC	2016-03-08 01:51	13.30	  0.0
JFK	2016-03-08 01:51	10.60	  0.0
LGA	2016-03-08 02:51	12.80	  0.0
NYC	2016-03-08 02:51	12.80	  0.0
JFK	2016-03-08 02:51	8.30	  0.0
NYC	2016-03-08 03:51	12.80	  0.0
LGA	2016-03-08 03:51	12.20	  0.0
JFK	2016-03-08 03:51	7.80	  0.0
NYC	2016-03-08 04:51	12.20	  0.0
JFK	2016-03-08 04:51	6.70	  0.0
LGA	2016-03-08 04:51	12.20	  0.0
JFK	2016-03-08 05:51	7.80	  0.0
NYC	2016-03-08 05:51	11.70	  0.0
LGA	2016-03-08 05:51	12.20	  0.0
JFK	2016-03-08 06:51	8.30	  0.0
LGA	2016-03-08 06:51	11.10	  0.0
NYC	2016-03-08 06:51	11.70	  0.0
LGA	2016-03-08 07:51	8.30	  0.0
JFK	2016-03-08 07:51	8.30	  0.0
NYC	2016-03-08 07:51	10.60	  0.0
JFK	2016-03-08 08:51	6.70	  0.0
LGA	2016-03-08 08:51	7.20	  0.0
NYC	2016-03-08 08:51	11.10	  0.0
LGA	2016-03-08 09:51	6.70	  0.0
NYC	2016-03-08 09:51	10.00	  0.0
JFK	2016-03-08 09:51	8.30	  0.0
NYC	2016-03-08 10:51	8.90	  0.0
LGA	2016-03-08 10:51	6.70	  0.0
JFK	2016-03-08 10:51	7.20	  0.0
JFK	2016-03-08 11:51	8.90	  0.0
LGA	2016-03-08 11:51	6.70	  0.0
NYC	2016-03-08 11:51	9.40	  0.0
NYC	2016-03-08 12:51	10.00	  0.0
JFK	2016-03-08 12:51	10.60	  0.0
LGA	2016-03-08 12:51	10.00	  0.0
JFK	2016-03-08 13:51	14.40	  0.0
LGA	2016-03-08 13:51	12.80	  0.0
NYC	2016-03-08 13:51	12.20	  0.0
JFK	2016-03-08 14:51	15.60	  0.0
LGA	2016-03-08 14:51	12.80	  0.0
NYC	2016-03-08 14:51	14.40	  0.0
JFK	2016-03-08 15:51	16.10	  0.0
LGA	2016-03-08 15:51	14.40	  0.0
NYC	2016-03-08 15:51	16.70	  0.0
JFK	2016-03-08 16:51	15.60	  0.0
LGA	2016-03-08 16:51	16.10	  0.0
NYC	2016-03-08 16:51	18.30	  0.0
JFK	2016-03-08 17:51	13.30	  0.0
NYC	2016-03-08 17:51	16.70	  0.0
LGA	2016-03-08 17:51	16.10	  0.0
JFK	2016-03-08 18:51	13.30	  0.0
LGA	2016-03-08 18:51	16.10	  0.0
NYC	2016-03-08 18:51	16.70	  0.0
NYC	2016-03-08 19:51	15.60	  0.0
LGA	2016-03-08 19:51	16.10	  0.0
JFK	2016-03-08 19:51	12.20	  0.0
NYC	2016-03-08 20:51	13.30	  0.0
LGA	2016-03-08 20:51	14.40	  0.0
JFK	2016-03-08 20:51	11.10	  0.0
JFK	2016-03-08 21:51	10.60	  0.0
LGA	2016-03-08 21:51	13.30	  0.0
NYC	2016-03-08 21:51	12.80	  0.0
NYC	2016-03-08 22:51	11.70	  0.0
LGA	2016-03-08 22:51	12.20	  0.0
JFK	2016-03-08 22:51	9.40	  0.0
JFK	2016-03-08 23:51	8.30	  0.0
NYC	2016-03-08 23:51	10.60	  0.0
LGA	2016-03-08 23:51	11.10	  0.0
LGA	2016-03-09 00:51	10.00	  0.0
JFK	2016-03-09 00:51	7.80	  0.0
NYC	2016-03-09 00:51	10.60	  0.0
NYC	2016-03-09 01:51	10.00	  0.0
LGA	2016-03-09 01:51	9.40	  0.0
JFK	2016-03-09 01:51	7.80	  0.0
LGA	2016-03-09 02:51	8.90	  0.0
NYC	2016-03-09 02:51	10.00	  0.0
JFK	2016-03-09 02:51	7.80	  0.0
JFK	2016-03-09 03:51	7.20	  0.0
LGA	2016-03-09 03:51	8.30	  0.0
NYC	2016-03-09 03:51	9.40	  0.0
NYC	2016-03-09 04:51	8.90	  0.0
LGA	2016-03-09 04:51	7.20	  0.0
JFK	2016-03-09 04:51	7.20	  0.0
LGA	2016-03-09 05:51	6.70	  0.0
JFK	2016-03-09 05:51	7.20	  0.0
